Student_ID,Age,Gender,Education_Level,Graduation_Year,College_Name,Course_Branch,Certification_Name,Certification_Provider,Number_of_Certifications,Internship_Company,Internship_Domain,Internship_Duration_Months,Number_of_Internships,Experience_Profile,Practical_Skill_Score,Theoretical_Score,Employer_Preference_Score,Placement_Status,Salary_Package_LPA,PPO_Conversion_Status,Time_to_Offer_Days,Primary_Skills
STU11008,21,Female,BCA,2026,Apex Institute of Technology (Tier 2),Computer Science & Engineering,NPTEL Cloud Computing & Distributed Systems; TensorFlow Developer Certificate,Meta; Google Cloud,2,TCS Innovation Labs,Cloud & DevOps,7,2,Both (Hybrid),89,85,9.1,Placed,16.93,On-Campus / Off-Campus Placement,5,"Communication, Git, Python, Power BI, SQL, React, Tableau, Problem Solving, System Design, AWS"
STU11009,22,Male,B.Tech,2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP),Udemy,1,None,None,0,0,Certification Only,33,63,4.6,Placed,8.18,On-Campus / Off-Campus Placement,129,"Power BI, React, Tableau, Java"
STU11010,21,Male,B.Sc (CS/IT),2023,State Tech University (Tier 2),Data Science & Artificial Intelligence,None,None,0,Deloitte Consulting,Product & Business Analytics,9,1,Internship Only,82,60,8.7,Placed,14.15,On-Campus / Off-Campus Placement,68,"System Design, Power BI, Machine Learning, Git"
STU11011,25,Male,B.Sc (CS/IT),2025,Apex Institute of Technology (Tier 2),Business Analytics,NPTEL Cloud Computing & Distributed Systems,Microsoft Azure,1,TCS Innovation Labs,Data Science & Analytics,6,1,Both (Hybrid),76,68,7.4,Placed,12.34,On-Campus / Off-Campus Placement,62,"Kubernetes, Data Analysis, Git, React, Problem Solving, Communication, AWS, Machine Learning"
STU11012,24,Non-Binary,MBA (Tech & Analytics),2025,Regional Tech Institute (Tier 3),Information Technology,Certified Information Systems Security Professional (CISSP),NPTEL,1,Microsoft Tech,Product & Business Analytics,7,2,Both (Hybrid),75,43,8.4,Placed,12.2,Direct PPO (Pre-Placement Offer),27,"AWS, Git, Communication, React, SQL, System Design, Kubernetes, Tableau, Machine Learning, Python"
STU11013,21,Female,BCA,2025,State Tech University (Tier 2),Information Technology,Meta Front-End Developer Specialization; Microsoft Certified: Azure Developer; IBM Data Science Professional,Coursera; AWS; Meta,5,CyberGuard Analytics,Artificial Intelligence / ML,6,1,Both (Hybrid),63,100,9.7,Placed,14.89,On-Campus / Off-Campus Placement,36,"System Design, Communication, Python, Power BI, Machine Learning, Git, Data Analysis, React, SQL, Kubernetes"
STU11014,23,Female,B.Tech,2024,City Engineering College (Tier 3),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP),Coursera,1,Deloitte Consulting,Data Science & Analytics,3,1,Both (Hybrid),64,51,6.5,Placed,9.93,On-Campus / Off-Campus Placement,76,"React, Kubernetes, SQL, Tableau, Data Analysis, Machine Learning, Git"
STU11015,24,Female,B.Sc (CS/IT),2024,Regional Tech Institute (Tier 3),Data Science & Artificial Intelligence,Microsoft Certified: Azure Developer; Meta Front-End Developer Specialization,Microsoft Azure; Udemy,2,None,None,0,0,Certification Only,33,65,4.4,Unplaced,0.0,Not Converted,-1,"Tableau, Problem Solving, Communication, Machine Learning, Docker, Data Analysis"
STU11016,21,Male,B.Tech,2026,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,Google Professional Data Engineer; IBM Data Science Professional; AWS Certified Solutions Architect,NPTEL; AWS; Udemy,5,Google India,Software Engineering,2,2,Both (Hybrid),80,100,9.6,Placed,17.44,On-Campus / Off-Campus Placement,26,"Kubernetes, System Design, Communication, AWS, Docker, React, Tableau, Power BI, Git, Problem Solving"
STU11017,22,Male,BCA,2026,Regional Tech Institute (Tier 3),Business Analytics,NPTEL Cloud Computing & Distributed Systems; Microsoft Certified: Azure Developer; Google Professional Data Engineer,IBM; Coursera; Udemy,3,FinTech Solutions,Artificial Intelligence / ML,4,3,Both (Hybrid),93,70,10.0,Placed,13.7,On-Campus / Off-Campus Placement,5,"Communication, Machine Learning, Git, SQL, Data Analysis, Docker, Java, Problem Solving, AWS, Power BI"
STU11018,24,Male,BCA,2024,State Tech University (Tier 2),Computer Science & Engineering,Docker & Kubernetes Developer Cert; TensorFlow Developer Certificate; AWS Certified Solutions Architect,AWS; Udemy; IBM,5,Deloitte Consulting,Cyber Security,3,2,Both (Hybrid),82,100,9.5,Placed,17.39,On-Campus / Off-Campus Placement,10,"SQL, Python, Kubernetes, React, Machine Learning, Git, Data Analysis, Problem Solving, Tableau, Communication"
STU11019,21,Male,B.Tech,2025,Regional Tech Institute (Tier 3),Computer Science & Engineering,Docker & Kubernetes Developer Cert; Meta Front-End Developer Specialization; Microsoft Certified: Azure Developer,Coursera; Google Cloud; Microsoft Azure,4,Infosys Center,Software Engineering,3,2,Both (Hybrid),84,79,8.5,Placed,12.97,On-Campus / Off-Campus Placement,7,"Kubernetes, Data Analysis, Tableau, Communication, Power BI, Git, React, Docker, SQL, Problem Solving"
STU11020,23,Male,B.Tech,2024,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,Google Professional Data Engineer,Google Cloud,1,InnovateTech Startup,Cloud & DevOps,6,1,Both (Hybrid),75,64,7.7,Placed,13.3,Direct PPO (Pre-Placement Offer),48,"System Design, AWS, Docker, Git, Power BI, React, Communication"
STU11021,22,Male,M.Tech,2024,IIT / NIT Group (Tier 1),Computer Science & Engineering,TensorFlow Developer Certificate; Docker & Kubernetes Developer Cert,Udemy; IBM,2,None,None,0,0,Certification Only,51,74,5.2,Placed,10.17,On-Campus / Off-Campus Placement,83,"Docker, Communication, Machine Learning, Data Analysis, React, Python"
STU11022,24,Male,M.Tech,2023,City Engineering College (Tier 3),Computer Science & Engineering,None,None,0,Microsoft Tech,Cyber Security,19,3,Internship Only,100,44,10.0,Placed,19.08,On-Campus / Off-Campus Placement,5,"SQL, AWS, Java, Kubernetes, Python, Problem Solving, Machine Learning, Communication, Git, React"
STU11023,25,Male,B.Tech,2024,State Tech University (Tier 2),Electronics & Communication,AWS Certified Solutions Architect,AWS,1,None,None,0,0,Certification Only,36,57,4.1,Placed,9.26,On-Campus / Off-Campus Placement,108,"Python, Docker, Data Analysis"
STU11024,24,Male,B.Tech,2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,IBM Data Science Professional; Coursera Machine Learning Specialization; Microsoft Certified: Azure Developer,AWS; NPTEL; Google Cloud,3,None,None,0,0,Certification Only,39,91,4.8,Placed,9.84,On-Campus / Off-Campus Placement,85,"SQL, Docker, Data Analysis, React, Git, Java, Kubernetes, Machine Learning, AWS"
STU11025,22,Male,B.Tech,2023,Apex Institute of Technology (Tier 2),Electronics & Communication,Google Professional Data Engineer; NPTEL Cloud Computing & Distributed Systems,AWS; Google Cloud,2,None,None,0,0,Certification Only,32,65,5.2,Placed,9.49,On-Campus / Off-Campus Placement,107,"Docker, SQL, Communication, Tableau, AWS, React, System Design"
STU11026,24,Non-Binary,M.Tech,2024,BITS & Top National Inst (Tier 1),Electronics & Communication,AWS Certified Solutions Architect; IBM Data Science Professional,Meta; IBM,2,TCS Innovation Labs,Product & Business Analytics,2,1,Both (Hybrid),65,70,7.6,Placed,14.64,On-Campus / Off-Campus Placement,77,"Tableau, Git, Python, Communication, Problem Solving, React, AWS, Data Analysis, Machine Learning, SQL"
STU11027,23,Female,B.Tech,2025,State Tech University (Tier 2),Computer Science & Engineering,NPTEL Cloud Computing & Distributed Systems; Certified Information Systems Security Professional (CISSP),Udemy; Microsoft Azure,2,Microsoft Tech,Artificial Intelligence / ML,6,1,Both (Hybrid),78,78,8.7,Placed,12.01,On-Campus / Off-Campus Placement,43,"SQL, Problem Solving, AWS, Data Analysis, Machine Learning, React, Kubernetes, Tableau, Python"
STU11028,22,Female,B.Sc (CS/IT),2025,City Engineering College (Tier 3),Data Science & Artificial Intelligence,TensorFlow Developer Certificate,Google Cloud,1,None,None,0,0,Certification Only,25,45,4.0,Unplaced,0.0,Not Converted,-1,"System Design, Python, Communication, React"
STU11029,23,Male,B.Tech,2025,IIT / NIT Group (Tier 1),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP); AWS Certified Solutions Architect; Meta Front-End Developer Specialization,IBM; Udemy; Meta,3,FinTech Solutions,Software Engineering,3,3,Both (Hybrid),100,92,10.0,Placed,19.61,On-Campus / Off-Campus Placement,5,"System Design, React, Git, Power BI, Kubernetes, Java, Problem Solving, AWS, SQL, Docker"
STU11030,21,Male,BCA,2026,State Tech University (Tier 2),Business Analytics,Meta Front-End Developer Specialization,Google Cloud,1,FinTech Solutions,Artificial Intelligence / ML,4,3,Both (Hybrid),100,59,9.5,Placed,15.92,On-Campus / Off-Campus Placement,10,"Docker, Python, AWS, Tableau, Machine Learning, Power BI, SQL, Data Analysis, System Design, Git"
STU11031,22,Female,B.Tech,2023,IIT / NIT Group (Tier 1),Data Science & Artificial Intelligence,Meta Front-End Developer Specialization,Meta,1,InnovateTech Startup,Artificial Intelligence / ML,3,1,Both (Hybrid),70,67,7.3,Placed,13.71,On-Campus / Off-Campus Placement,75,"AWS, Machine Learning, Java, SQL, Tableau, Docker, System Design"
STU11032,21,Male,B.Sc (CS/IT),2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,Meta Front-End Developer Specialization; Docker & Kubernetes Developer Cert; AWS Certified Solutions Architect,AWS; Meta; Coursera,3,Deloitte Consulting,Cyber Security,2,2,Both (Hybrid),71,81,9.0,Placed,14.33,On-Campus / Off-Campus Placement,51,"Kubernetes, Java, Communication, Python, System Design, Power BI, Problem Solving, Machine Learning, Data Analysis, AWS"
STU11033,21,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,IBM Data Science Professional,Google Cloud,1,Google India,Artificial Intelligence / ML,2,2,Both (Hybrid),82,60,7.3,Placed,12.28,Internship Conversion,55,"React, Tableau, SQL, System Design, AWS, Problem Solving, Git, Communication, Kubernetes, Data Analysis"
STU11034,21,Male,BCA,2025,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,TensorFlow Developer Certificate; AWS Certified Solutions Architect; Docker & Kubernetes Developer Cert,AWS; Google Cloud; Udemy,3,Deloitte Consulting,Artificial Intelligence / ML,2,1,Both (Hybrid),67,77,7.4,Placed,12.24,On-Campus / Off-Campus Placement,56,"Problem Solving, Tableau, Kubernetes, Git, Python, React, Docker, Machine Learning, Java, SQL"
STU11035,23,Male,B.Tech,2024,Regional Tech Institute (Tier 3),Computer Science & Engineering,Coursera Machine Learning Specialization; NPTEL Cloud Computing & Distributed Systems,Meta; IBM,2,Amazon AWS,Artificial Intelligence / ML,6,1,Both (Hybrid),57,64,7.6,Placed,9.36,Direct PPO (Pre-Placement Offer),55,"AWS, Communication, React, Kubernetes, SQL, Git, Tableau, Python"
STU11036,22,Male,B.Sc (CS/IT),2023,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,TensorFlow Developer Certificate,AWS,1,Amazon AWS,Product & Business Analytics,3,1,Both (Hybrid),71,64,7.4,Placed,13.79,Internship Conversion,61,"SQL, System Design, Machine Learning, Problem Solving, Communication, Java"
STU11037,23,Male,M.Tech,2026,State Tech University (Tier 2),Electronics & Communication,Certified Information Systems Security Professional (CISSP); Meta Front-End Developer Specialization; AWS Certified Solutions Architect,Meta; Udemy; Google Cloud,3,Infosys Center,Cyber Security,3,2,Both (Hybrid),90,75,9.5,Placed,14.22,On-Campus / Off-Campus Placement,6,"Problem Solving, SQL, Java, Power BI, Communication, Machine Learning, Kubernetes, Tableau, Data Analysis, AWS"
STU11038,21,Female,B.Tech,2024,Regional Tech Institute (Tier 3),Electronics & Communication,Docker & Kubernetes Developer Cert; IBM Data Science Professional,Udemy; AWS,2,DataMetrics Labs,Cyber Security,9,1,Both (Hybrid),61,62,7.9,Placed,10.41,Direct PPO (Pre-Placement Offer),60,"Power BI, Kubernetes, Communication, System Design, React, Docker, AWS, Data Analysis"
STU11039,22,Male,M.Tech,2026,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP),Udemy,1,TCS Innovation Labs,Cyber Security,7,2,Both (Hybrid),87,57,9.7,Placed,13.84,Internship Conversion,29,"Problem Solving, Git, System Design, Tableau, Machine Learning, React, Docker, Power BI, AWS, Python"
STU11040,22,Male,BCA,2025,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,None,None,0,Deloitte Consulting,Artificial Intelligence / ML,2,2,Internship Only,81,50,7.3,Placed,12.56,On-Campus / Off-Campus Placement,47,"React, System Design, Docker, Data Analysis, Machine Learning, Git, Power BI, Kubernetes, AWS"
STU11041,23,Female,B.Tech,2025,Apex Institute of Technology (Tier 2),Business Analytics,Meta Front-End Developer Specialization; Certified Information Systems Security Professional (CISSP); Coursera Machine Learning Specialization,Udemy; Google Cloud; Meta,3,InnovateTech Startup,Software Engineering,6,1,Both (Hybrid),67,91,7.9,Placed,14.04,On-Campus / Off-Campus Placement,81,"React, Power BI, System Design, SQL, Python, Problem Solving, Tableau, Communication, Data Analysis, AWS"
STU11042,22,Male,B.Tech,2025,Regional Tech Institute (Tier 3),Computer Science & Engineering,None,None,0,None,None,0,0,Neither,23,38,2.9,Placed,4.13,On-Campus / Off-Campus Placement,119,"Problem Solving, SQL"
STU11043,22,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Business Analytics,Meta Front-End Developer Specialization; Microsoft Certified: Azure Developer; Google Professional Data Engineer,Meta; Udemy; NPTEL,3,None,None,0,0,Certification Only,41,83,5.2,Unplaced,0.0,Not Converted,-1,"Machine Learning, Java, Data Analysis, Docker, React, Tableau, Git, SQL"
STU11044,24,Female,B.Sc (CS/IT),2024,State Tech University (Tier 2),Computer Science & Engineering,Google Professional Data Engineer,Meta,1,None,None,0,0,Certification Only,43,49,4.8,Unplaced,0.0,Not Converted,-1,"Communication, SQL, Java"
STU11045,22,Male,B.Sc (CS/IT),2025,Apex Institute of Technology (Tier 2),Information Technology,AWS Certified Solutions Architect; NPTEL Cloud Computing & Distributed Systems,Udemy; Google Cloud,2,None,None,0,0,Certification Only,35,82,5.6,Placed,8.27,On-Campus / Off-Campus Placement,131,"Machine Learning, React, Python, Communication, System Design, SQL, Kubernetes"
STU11046,21,Male,B.Tech,2025,IIT / NIT Group (Tier 1),Data Science & Artificial Intelligence,AWS Certified Solutions Architect; Meta Front-End Developer Specialization; NPTEL Cloud Computing & Distributed Systems,Meta; Google Cloud; IBM,4,TCS Innovation Labs,Artificial Intelligence / ML,3,1,Both (Hybrid),70,100,8.6,Placed,16.02,On-Campus / Off-Campus Placement,42,"Java, Problem Solving, React, Tableau, Machine Learning, SQL, AWS, Python, Communication, Kubernetes"
STU11047,21,Male,BCA,2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,None,None,0,CyberGuard Analytics,Data Science & Analytics,2,2,Internship Only,80,51,7.8,Placed,10.68,On-Campus / Off-Campus Placement,61,"Python, Machine Learning, Tableau, Kubernetes, System Design, Docker, Java, AWS, Problem Solving"
STU11048,24,Male,B.Sc (CS/IT),2024,State Tech University (Tier 2),Electronics & Communication,Certified Information Systems Security Professional (CISSP); Microsoft Certified: Azure Developer,Udemy; Coursera,2,None,None,0,0,Certification Only,28,84,5.6,Placed,8.49,On-Campus / Off-Campus Placement,100,"Problem Solving, SQL, Power BI, Docker, Python, Data Analysis, AWS"
STU11049,21,Female,MBA (Tech & Analytics),2023,BITS & Top National Inst (Tier 1),Computer Science & Engineering,AWS Certified Solutions Architect; Microsoft Certified: Azure Developer; Docker & Kubernetes Developer Cert,Google Cloud; Coursera; Microsoft Azure,3,Amazon AWS,Artificial Intelligence / ML,3,1,Both (Hybrid),71,85,7.6,Placed,14.24,Internship Conversion,11,"Java, Docker, Problem Solving, AWS, Communication, Data Analysis, React, Power BI, System Design, Tableau"
STU11050,24,Female,BCA,2026,IIT / NIT Group (Tier 1),Computer Science & Engineering,Microsoft Certified: Azure Developer; Meta Front-End Developer Specialization; TensorFlow Developer Certificate,AWS; Microsoft Azure; Google Cloud,3,None,None,0,0,Certification Only,36,88,5.9,Unplaced,0.0,Not Converted,-1,"Git, AWS, System Design, Docker, Java, Machine Learning, Communication"
STU11051,22,Male,MBA (Tech & Analytics),2023,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,Meta Front-End Developer Specialization; AWS Certified Solutions Architect,Udemy; Coursera,2,TCS Innovation Labs,Product & Business Analytics,3,1,Both (Hybrid),76,70,7.1,Placed,15.54,Internship Conversion,51,"Data Analysis, SQL, Problem Solving, Kubernetes, Java, React, Power BI, Tableau, Communication"
STU11052,24,Female,BCA,2025,Apex Institute of Technology (Tier 2),Electronics & Communication,Coursera Machine Learning Specialization; Google Professional Data Engineer,Microsoft Azure; IBM,2,Microsoft Tech,Software Engineering,11,2,Both (Hybrid),100,58,10.0,Placed,17.81,Direct PPO (Pre-Placement Offer),5,"Problem Solving, Docker, Communication, System Design, Tableau, Kubernetes, Machine Learning, Python, Git, Data Analysis"
